"","Close","stvol","ltvol","vol_rat","sma_rat","p2h","dh","dl","dhlsig","fwdret","Return","smasig","volsig","p2hsig","score","strat"
"1",43.9375,NA,NA,NA,NA,NA,NA,NA,0,0.0195810451991066,0,NA,NA,NA,NA,NA
"2",44.25,NA,NA,NA,NA,NA,NA,NA,0,0.0119090724481269,0.00711237553342814,NA,NA,NA,NA,NA
"3",44.34375,NA,NA,NA,NA,NA,NA,NA,0,-0.00139567363897469,0.00211864406779672,NA,NA,NA,NA,NA
"4",44.8125,NA,NA,NA,NA,NA,NA,NA,0,0.0165293019512105,0.0105708245243128,NA,NA,NA,NA,NA
"5",45,NA,NA,NA,NA,NA,NA,NA,0,0.0138028416354179,0.00418410041841,NA,NA,NA,NA,NA
"6",44.96875,NA,NA,NA,NA,NA,NA,NA,0,0.0158569334223561,-0.000694444444444442,NA,NA,NA,NA,NA
"7",44.96875,NA,NA,NA,NA,NA,NA,NA,0,0.020090734638736,0,NA,NA,NA,NA,NA
"8",44.65625,NA,NA,NA,NA,NA,NA,NA,0,0.00835077921741989,-0.00694927032661574,NA,NA,NA,NA,NA
"9",44.71875,NA,NA,NA,NA,NA,NA,NA,0,0.00831029713362804,0.00139958012596231,NA,NA,NA,NA,NA
"10",44.9375,NA,NA,NA,NA,NA,NA,NA,0,0.0159892179377836,0.00489168413696706,NA,NA,NA,NA,NA
"11",44.59375,NA,NA,NA,NA,NA,NA,NA,0,0.0353144040760792,-0.0076495132127955,NA,NA,NA,NA,NA
"12",43.46875,NA,NA,NA,NA,NA,NA,NA,0,0.0422598092898826,-0.0252277505255781,NA,NA,NA,NA,NA
"13",43.4375,NA,NA,NA,NA,NA,NA,NA,0,0.0367532532451784,-0.000718907260963353,NA,NA,NA,NA,NA
"14",43.40625,NA,NA,NA,NA,NA,NA,NA,0,0.0275928365077027,-0.000719424460431606,NA,NA,NA,NA,NA
"15",43.5625,NA,NA,NA,NA,NA,NA,NA,0,0.0261037749426884,0.00359971202303822,NA,NA,NA,NA,NA
"16",43.71875,NA,NA,NA,NA,NA,NA,NA,0,0.026818826814414,0.00358680057388816,NA,NA,NA,NA,NA
"17",43.6875,NA,NA,NA,NA,NA,NA,NA,0,0.0202733262928674,-0.000714796283059371,NA,NA,NA,NA,NA
"18",44.25,NA,NA,NA,NA,NA,NA,NA,0,0.0126052089189822,0.0128755364806867,NA,NA,NA,NA,NA
"19",44.34375,NA,NA,NA,NA,NA,NA,NA,0,0.0153634306767702,0.00211864406779672,NA,NA,NA,NA,NA
"20",44.40625,NA,NA,NA,NA,NA,NA,NA,0,0.0209504869408033,0.00140944326990833,NA,NA,NA,NA,NA
"21",44.28125,NA,NA,NA,NA,NA,NA,NA,0,0.00554786443771796,-0.00281491907107667,NA,NA,NA,NA,NA
"22",44.9375,NA,NA,NA,NA,NA,NA,NA,0,-0.00207972345324949,0.0148200423429781,NA,NA,NA,NA,NA
"23",45.125,NA,NA,NA,NA,NA,NA,NA,0,-0.0175627977553554,0.00417246175243391,NA,NA,NA,NA,NA
"24",44.875,NA,NA,NA,NA,NA,NA,NA,0,-0.00982464042851809,-0.0055401662049861,NA,NA,NA,NA,NA
